"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US06033","Lake County, California","26335","1332","66.2","4.9","20.1","3.9","42.9","4.0","8.8","2.5","5.5","2.2","24.5","3.9","15969","1223","24.2","5.7","38.8","6.9","21.1","4.9","8.1","3.7","6.9","5.1","1.0","1.0","64591","*****","78.3","2.5","1.6","0.7","3.7","1.0","0.7","0.5","0.4","0.5","11.8","2.6","3.5","1.5","19.6","*****","71.5","0.3","47.0","(X)","49.0","(X)","40.7","(X)","50441","4252","48716","6006","9779","4272","17538","1247","10161","2227","4130","1802","25269","4542","60627","6054","43920","8527","51758","8179","80395","15842","59196","17539","95406","34176","166408","105747","21486","1684","23645","2312","14024","5773","17173","12265","36792","20693","N","N","11646","2422","10188","4407","13010","3135","24540","2346","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06037","Los Angeles County, California","3293095","8551","82.3","0.2","18.1","0.3","24.8","0.2","6.8","0.2","3.6","0.1","12.5","0.2","2205796","14869","11.8","0.3","33.9","0.5","25.3","0.4","14.0","0.4","8.8","0.3","6.2","0.3","10170292","*****","52.0","0.3","8.2","0.1","0.7","0.1","14.5","0.1","0.3","0.1","20.7","0.4","3.6","0.1","48.4","*****","26.4","0.1","39.4","(X)","41.3","(X)","30.3","(X)","86156","737","86519","775","28521","1316","16868","168","9605","159","4409","171","28746","861","95261","1008","44291","1816","75430","1676","139598","2608","77949","2227","134812","3669","102481","2751","29403","231","34894","401","26460","1062","20276","2433","33004","489","21216","3233","15834","312","23035","1377","16943","189","51380","684","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06039","Madera County, California","45224","1307","74.7","3.2","15.1","2.1","32.1","2.3","7.8","1.9","5.4","1.7","18.6","2.7","35580","1874","19.4","3.3","37.9","4.1","22.4","2.9","9.9","2.8","7.3","2.6","3.1","1.3","154998","*****","81.6","2.4","3.2","0.4","0.9","0.4","1.9","0.5","0.1","0.1","8.5","2.2","3.8","1.0","56.7","*****","35.1","0.1","39.2","(X)","38.8","(X)","26.6","(X)","65695","5487","65089","6483","20376","7133","18828","1352","8811","1970","4776","1100","28628","4699","69212","6301","42699","6676","51946","6312","104830","18213","64325","11086","122232","33762","79207","13717","20890","1570","21788","1774","18410","6369","25430","13916","35486","24678","N","N","11442","2267","16005","5970","13659","1118","31755","3489","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06041","Marin County, California","105887","1549","76.8","1.9","40.1","2.4","35.6","1.4","2.9","0.8","1.1","0.4","20.8","1.7","66125","2747","14.1","1.8","30.2","2.9","39.7","2.9","8.5","1.6","6.1","1.2","1.2","0.6","261221","*****","77.4","1.5","2.7","0.4","0.4","0.2","5.8","0.5","0.4","0.4","8.8","1.4","4.6","0.9","16.0","*****","71.3","0.3","31.5","(X)","31.5","(X)","25.3","(X)","157498","8741","148011","8817","67172","10947","20097","821","8589","1286","6238","3122","38945","3308","194843","12385","122739","33360","193488","28290","223161","19597","152543","36598","253172","61432","144379","26854","65742","3749","75338","4416","59194","54233","23022","10535","49049","11776","N","N","16112","3177","32448","10920","25367","3661","78394","4553","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06045","Mendocino County, California","35264","1059","71.0","3.6","21.5","3.2","40.6","3.3","9.2","2.8","3.1","1.6","20.1","2.8","20845","1591","18.3","3.8","37.1","5.9","29.7","4.3","7.2","2.8","5.5","2.0","2.2","1.5","87649","*****","84.5","2.0","0.5","0.3","4.8","1.9","2.7","0.2","0.2","0.2","2.0","1.4","5.2","1.1","24.5","*****","65.8","0.2","39.1","(X)","37.8","(X)","29.6","(X)","58332","5384","54657","6089","21718","6807","16770","1513","7864","1607","4158","1336","29160","5831","69429","6953","48105","8694","57989","11878","87963","18968","80533","27505","100307","20023","75545","13123","24247","2124","26375","2482","N","N","10474","2210","14721","5513","N","N","12584","4901","12225","3277","11793","1730","30586","3143","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06047","Merced County, California","79098","1205","76.8","2.2","17.2","1.9","26.4","1.5","9.6","1.5","7.4","1.3","16.2","1.9","60131","2138","16.9","2.1","38.6","3.4","23.8","2.6","9.1","1.9","7.8","2.1","3.7","1.6","268455","*****","57.5","2.2","3.3","0.6","0.6","0.3","7.3","0.8","0.2","0.4","26.3","2.4","4.8","1.1","58.2","*****","28.9","0.1","42.1","(X)","40.5","(X)","32.1","(X)","59213","3307","58024","3373","19890","5475","16703","871","9871","880","5231","625","22086","2853","64959","4214","28596","3754","48364","6121","94778","8579","70896","17800","116356","25803","88296","15458","18659","997","22280","1626","13879","2738","20125","10135","16613","3374","N","N","13488","1722","10266","2488","13091","1031","31198","2678","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06053","Monterey County, California","126904","1937","81.1","1.3","21.3","1.3","28.4","1.3","5.0","0.8","2.6","0.7","16.4","1.2","90182","2420","11.6","1.1","34.8","2.6","25.3","2.1","11.2","1.6","11.3","1.5","5.8","1.1","433898","*****","66.2","1.7","2.5","0.3","0.7","0.3","5.6","0.4","0.5","0.1","20.0","1.6","4.6","0.6","57.8","*****","30.6","0.1","28.7","(X)","29.1","(X)","20.8","(X)","86090","4798","79720","4329","41572","11076","17382","797","8372","998","4111","848","31917","2498","89984","4632","61370","8548","75478","8954","122435","12774","69365","6527","108503","9645","96387","13329","26495","1346","30839","1993","17792","3660","22776","5564","30524","3931","27842","15289","14796","1379","15045","2194","14938","661","49273","4217","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06055","Napa County, California","49619","1123","77.5","2.1","30.7","2.5","34.8","2.1","6.1","1.5","1.9","0.9","21.5","2.2","33093","1610","12.4","1.8","31.5","3.5","33.3","4.2","11.0","2.1","8.1","2.0","3.7","1.3","142456","*****","68.4","2.4","2.1","0.3","0.8","0.9","8.5","0.4","0.2","0.2","17.4","2.4","2.6","0.7","33.9","*****","52.2","0.6","41.7","(X)","43.5","(X)","35.3","(X)","111567","7210","102676","7631","55661","15860","18406","1005","8645","1839","2962","1143","30861","3551","126787","9808","98106","28606","102801","18329","151225","17369","133819","40014","157625","17389","118960","48177","41002","2626","50083","3824","17762","4455","12485","12031","33627","7510","6459","4283","16848","2744","18180","7468","20932","3255","57813","4413","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06057","Nevada County, California","41381","1574","68.1","3.6","27.8","3.1","42.4","2.8","6.8","2.4","2.3","1.1","23.9","3.3","25890","1829","23.5","4.3","39.2","4.9","25.5","4.6","8.5","3.2","2.7","1.3","0.5","0.5","98877","*****","91.5","1.8","0.7","0.2","2.5","2.0","1.5","0.5","0.1","0.1","1.5","1.0","2.3","0.9","9.3","*****","85.0","0.4","29.6","(X)","28.7","(X)","25.2","(X)","71886","5521","73264","6113","16615","4162","17054","1011","9859","1757","4051","2580","32202","3966","80090","7959","45196","7933","70712","8422","127654","18524","70247","11876","94197","14699","114936","30056","31077","2181","31876","2242","20674","14580","17837","13785","36633","33853","N","N","16835","9745","20901","7317","19433","4921","32768","2378","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06059","Orange County, California","1022542","5039","82.5","0.5","24.3","0.6","26.5","0.5","4.1","0.3","2.1","0.2","15.1","0.5","732314","7962","11.7","0.5","30.6","0.9","29.7","0.8","12.1","0.6","10.2","0.5","5.6","0.4","3169776","*****","62.5","0.7","1.7","0.1","0.4","0.1","19.6","0.2","0.3","0.1","11.8","0.7","3.6","0.2","34.4","*****","41.3","0.1","37.1","(X)","37.2","(X)","28.8","(X)","106144","1839","105790","1659","29756","2770","19055","276","9584","369","4497","483","31942","1175","118827","2145","62499","3999","105441","5899","155275","3718","92331","3480","149444","5493","118357","7307","35651","597","40430","825","32824","3655","20563","3943","35102","1320","23373","5671","16346","664","22984","2058","18362","421","51213","1156","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06061","Placer County, California","137500","1850","72.0","1.3","28.0","1.7","35.0","1.5","4.4","0.7","1.5","0.4","24.0","1.4","95435","2851","19.8","1.6","30.8","2.4","33.4","2.4","7.6","1.1","6.4","0.9","2.1","0.8","375391","*****","82.0","0.9","1.9","0.2","0.4","0.2","6.9","0.4","0.2","0.1","3.4","0.8","5.1","0.7","13.8","*****","73.6","0.1","31.5","(X)","30.9","(X)","24.4","(X)","97594","3515","101211","4098","25424","5537","19394","662","10913","1270","4124","1353","35321","2750","113085","4909","73526","9669","96221","7593","145616","9753","108835","13699","160445","14327","87430","16548","37090","1380","38575","1547","36979","6541","20136","6115","37464","3997","26358","15353","24884","4959","22819","5801","22973","3367","40348","1633","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06065","Riverside County, California","714728","5341","77.6","0.6","16.7","0.7","32.4","0.6","6.1","0.4","3.5","0.4","18.6","0.6","519387","5823","15.6","0.6","34.6","1.1","24.1","0.9","11.7","0.7","8.8","0.6","5.2","0.5","2361026","*****","62.9","0.8","6.3","0.2","0.8","0.1","6.4","0.2","0.3","0.1","19.1","0.8","4.2","0.3","47.9","*****","36.6","0.1","40.3","(X)","40.9","(X)","30.1","(X)","76841","1449","75395","1502","26894","3007","18197","307","9903","463","4881","580","29319","1576","83542","1923","54092","4378","66425","2317","113303","3579","75170","3519","121599","4292","102244","6333","24739","419","28307","660","23640","1365","23543","5755","25272","1790","23221","5815","15525","804","14429","1346","16095","410","36512","941","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06067","Sacramento County, California","530497","3836","77.8","0.8","18.7","0.7","27.1","0.6","7.6","0.5","5.0","0.5","20.4","0.6","347874","6169","14.5","0.8","36.1","1.2","28.3","1.1","10.4","0.8","7.6","0.7","3.1","0.4","1501335","*****","59.8","0.7","9.8","0.3","0.6","0.1","15.6","0.3","1.1","0.1","6.3","0.6","6.8","0.5","22.7","*****","45.8","0.1","31.4","(X)","32.3","(X)","25.1","(X)","76613","1290","76566","1469","17997","2356","17404","361","10255","424","4194","367","31598","1424","87382","1809","53696","3823","66491","2667","121629","4119","75350","4195","132084","7992","106490","12178","28115","496","32646","775","20972","1257","24954","6243","25964","1131","19609","2361","18040","1912","14506","1416","17502","839","37112","900","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06071","San Bernardino County, California","628798","5518","80.2","0.7","12.6","0.7","26.8","0.6","7.3","0.6","5.5","0.5","15.9","0.7","474771","6933","14.1","0.8","36.9","1.3","22.4","1.1","12.2","0.9","9.3","0.6","5.2","0.6","2128133","*****","61.3","0.7","8.4","0.3","0.7","0.1","7.0","0.1","0.3","0.1","17.8","0.7","4.5","0.4","52.2","*****","29.9","0.1","36.5","(X)","36.9","(X)","27.3","(X)","69543","1300","69540","1380","19656","3426","17397","339","9976","410","4392","311","27049","1427","75018","1412","39583","2864","56899","2751","105291","3750","69548","3412","124064","5527","94904","7818","21619","422","23234","455","22620","2738","14072","2720","28603","1899","23405","8027","15288","745","13018","1296","15573","396","30772","809","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06073","San Diego County, California","1113610","5279","81.4","0.5","23.1","0.6","25.8","0.4","5.3","0.3","2.6","0.2","17.4","0.5","737052","8774","12.9","0.5","33.6","0.9","31.1","0.8","11.0","0.6","8.0","0.4","3.4","0.3","3299521","*****","70.8","0.5","5.1","0.1","0.5","0.1","11.7","0.2","0.4","0.1","6.6","0.4","4.8","0.3","33.4","*****","46.0","0.2","35.5","(X)","35.6","(X)","27.5","(X)","90125","1291","88001","1217","27052","2133","18005","302","9733","355","4116","394","30993","1276","100723","1499","65431","4099","82375","2618","131993","3249","83846","4285","136461","4861","101658","5553","32227","438","34955","569","26386","1577","23977","4996","32698","1298","25335","8783","16904","794","19710","1637","17891","478","43865","781","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06075","San Francisco County, California","356916","3701","81.4","0.9","31.2","1.2","22.7","0.7","7.8","0.7","2.6","0.5","11.0","0.7","164201","4306","11.5","1.1","28.9","1.7","38.9","1.8","9.0","0.9","7.4","1.0","4.3","0.8","864816","*****","47.3","0.6","5.2","0.2","0.3","0.2","34.8","0.4","0.4","0.1","7.5","0.7","4.4","0.5","15.3","*****","40.8","0.1","33.2","(X)","36.2","(X)","28.4","(X)","134152","3705","140609","4639","33622","3457","16564","486","9636","473","4670","914","32683","2994","153057","5237","67536","14075","127247","11698","208681","10790","108499","17709","163964","14825","126999","12557","57917","1597","78335","2852","34631","7121","29984","11617","44518","3162","21288","13073","21647","2063","39114","5621","29985","1925","84613","3121","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06077","San Joaquin County, California","223062","2329","78.4","1.0","15.3","0.9","28.5","1.0","7.9","0.9","5.1","0.6","18.3","1.1","166266","2983","13.9","1.1","36.6","1.9","25.8","1.7","10.1","1.2","9.3","1.4","4.4","0.9","726106","*****","57.6","1.2","6.7","0.3","0.5","0.2","15.2","0.4","0.4","0.2","9.3","1.1","10.3","1.2","40.8","*****","33.2","0.1","34.8","(X)","34.1","(X)","25.3","(X)","71750","2700","72393","3228","17520","3249","16826","567","10048","772","4778","526","27146","2331","78216","3018","43982","4921","60768","4044","109523","8807","68353","3889","115427","10073","92065","7302","23046","808","25986","1228","20017","2124","22016","5175","23949","2279","24830","12374","16087","1458","13496","1697","14596","671","34111","1721","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06079","San Luis Obispo County, California","104760","2176","75.7","1.8","29.0","2.1","35.7","1.7","4.9","1.0","1.7","0.6","23.0","1.8","66103","2551","19.2","2.1","30.2","3.0","34.9","3.2","7.0","1.6","6.1","1.4","2.7","1.1","281401","*****","84.6","1.7","2.0","0.3","0.8","0.2","3.6","0.4","0.2","0.2","5.7","1.6","3.2","0.7","22.2","*****","69.2","0.1","33.6","(X)","32.7","(X)","25.6","(X)","86082","3713","78238","3318","35229","9786","18426","971","9878","1498","5898","1928","34430","2850","100183","5755","78973","18520","77190","7715","125742","10959","76325","11817","149051","27892","129344","33308","33301","1363","35689","1738","21405","11157","21931","9966","24772","7070","N","N","15271","3812","24010","5834","18095","1635","39255","2161","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06081","San Mateo County, California","263280","1811","83.8","0.8","34.1","0.9","27.4","1.0","3.9","0.5","1.6","0.4","17.0","0.8","185695","3925","9.7","0.9","29.7","1.5","34.3","1.6","10.0","1.0","11.1","1.0","5.1","0.9","765135","*****","50.9","0.9","2.4","0.2","0.3","0.1","27.9","0.4","1.4","0.1","12.2","1.0","4.9","0.4","25.1","*****","39.8","0.1","32.4","(X)","33.2","(X)","25.9","(X)","143622","3544","139505","3964","42249","4843","19830","588","9977","1105","4579","975","30825","2041","161336","5039","85281","13037","136214","8596","215163","10387","115969","10159","179029","11965","141708","21757","50433","1248","62222","2158","37357","5541","22269","6911","48725","2362","18295","3903","20925","2054","28404","5564","23517","1412","71902","2496","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06083","Santa Barbara County, California","144261","1953","81.1","1.4","27.6","1.4","29.6","1.2","4.3","0.9","2.0","0.5","16.2","1.1","94718","2734","11.5","1.5","30.9","2.5","31.3","2.3","9.9","1.7","11.3","1.9","5.2","1.5","444769","*****","78.9","1.2","2.1","0.2","0.7","0.3","5.7","0.3","0.1","0.1","8.7","1.3","3.8","0.6","44.8","*****","45.4","0.1","36.9","(X)","34.0","(X)","28.7","(X)","92453","3591","83315","3510","42233","6884","18608","722","10461","1113","4872","983","32604","4078","101835","4605","92107","20918","91597","9710","120148","6116","80901","8532","116276","9223","82542","7074","31311","1137","33781","1331","22425","3487","23248","9840","32562","5818","48051","19201","15453","1894","20327","3708","16278","905","46712","2091","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06085","Santa Clara County, California","633786","3221","84.5","0.5","31.1","0.8","23.3","0.5","5.2","0.4","2.0","0.3","13.2","0.5","456166","4728","9.8","0.5","31.8","1.2","34.0","0.9","9.8","0.7","10.2","0.6","4.4","0.5","1918044","*****","45.3","0.7","2.5","0.1","0.4","0.1","34.8","0.3","0.5","0.1","11.8","0.7","4.7","0.4","26.3","*****","32.6","0.1","31.3","(X)","32.0","(X)","24.5","(X)","137393","1888","139850","1974","28806","2383","19350","406","9791","431","5081","844","30236","1474","152586","2541","69978","6456","126816","4854","209035","5790","103804","6495","181735","8164","127143","8966","46631","645","55281","1408","37705","5387","27155","5008","48967","1411","22846","5814","19210","1211","23795","2504","21559","718","67412","1638","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06087","Santa Cruz County, California","93317","1987","80.0","1.8","30.4","2.5","31.4","1.5","3.5","1.0","2.7","0.7","18.0","1.6","58166","2630","13.4","1.9","33.8","3.0","31.9","2.8","9.0","2.2","8.5","1.8","3.5","1.3","274146","*****","76.7","1.9","0.8","0.2","0.7","0.6","4.4","0.5","0.1","0.1","12.5","1.9","4.7","0.7","33.3","*****","57.6","0.2","35.3","(X)","34.1","(X)","28.3","(X)","91144","4896","87809","4963","22435","3834","18102","938","10670","1557","4599","1603","33835","3813","104799","6219","58527","10186","91090","12755","139423","12264","90583","13262","123625","18620","88818","20030","32374","1622","36728","2210","28468","19086","10890","7567","29348","7787","N","N","14973","2281","15017","3555","16607","1903","42772","2306","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06089","Shasta County, California","69799","1440","66.5","2.3","19.5","2.0","40.5","2.1","8.5","1.5","3.9","1.2","23.2","1.9","44399","2253","24.2","2.8","39.0","3.7","25.7","2.5","5.1","1.4","4.3","1.2","1.7","1.0","179533","*****","86.8","0.9","1.4","0.3","2.7","0.6","3.4","0.5","0.0","0.1","1.4","0.7","4.3","1.1","9.6","*****","80.4","0.2","34.2","(X)","35.9","(X)","28.3","(X)","62549","3272","62695","4522","23861","6479","18553","771","10844","1415","4273","1140","25535","2329","72922","4548","45925","6039","65379","8332","100445","6652","70159","17523","114280","14399","117762","32110","25323","1302","25975","1462","28253","19039","15930","4324","28786","6840","N","N","19656","7665","16228","3683","20731","6722","26367","1346","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06095","Solano County, California","145502","1849","79.6","1.3","17.2","1.2","31.2","1.1","5.3","0.9","3.4","0.8","24.5","1.5","103104","2787","13.4","1.6","35.8","2.4","25.4","2.2","12.1","1.6","9.2","1.3","4.1","1.0","436092","*****","53.5","1.2","14.1","0.6","0.5","0.2","15.4","0.6","0.8","0.1","8.6","1.2","7.0","0.9","26.0","*****","38.8","0.2","31.9","(X)","31.6","(X)","25.1","(X)","84403","2679","81620","3051","19486","4883","18410","660","10455","823","4315","685","32301","1934","93097","2945","55696","7001","76821","6342","126386","6602","86935","6977","125376","8895","97137","15444","29672","894","32618","1570","24515","1821","17670","10910","33151","2638","26694","5302","22342","4280","20175","3824","19456","1691","37767","1784","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06097","Sonoma County, California","190662","2442","78.3","1.1","32.2","1.4","33.6","1.0","5.3","0.9","2.3","0.6","20.1","1.3","120760","3553","12.1","1.2","31.2","2.1","33.4","2.1","10.9","1.5","8.3","1.0","4.1","0.9","502146","*****","76.6","1.5","1.5","0.2","0.9","0.3","3.8","0.4","0.2","0.1","10.5","1.4","6.5","0.8","26.3","*****","63.8","0.4","35.4","(X)","35.3","(X)","27.6","(X)","93407","3552","86804","3305","33214","6517","18489","574","9955","860","4777","1071","31151","2319","107699","4458","83916","15629","89821","8588","135067","8229","83528","9398","134690","12345","100268","18723","36254","1379","40825","1818","25142","7143","31748","9550","31633","4720","23612","5766","15684","1486","22007","4617","17991","1625","44986","2054","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06099","Stanislaus County, California","171960","1722","77.6","1.3","14.3","1.1","29.4","1.3","10.9","1.3","5.6","0.9","16.8","1.0","126194","3615","15.6","1.4","37.8","2.0","22.8","1.8","11.8","1.6","8.2","1.3","3.8","0.9","538388","*****","75.7","1.4","2.7","0.2","0.7","0.2","5.6","0.3","0.8","0.1","10.3","1.2","4.1","0.7","44.8","*****","43.4","0.1","36.9","(X)","37.5","(X)","27.3","(X)","69743","2598","70761","3156","16513","3020","17424","690","10514","647","5136","728","27024","2611","75869","3165","39161","4170","63618","6046","111254","7612","69620","6401","110187","9720","80799","10089","23066","877","24742","1089","23883","4462","25184","9276","21755","3148","14171","3317","15824","1429","13035","2662","15291","742","31696","1758","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06101","Sutter County, California","32901","601","77.7","3.1","16.2","2.6","32.9","2.8","9.6","2.7","4.9","1.7","19.1","2.4","23927","1060","15.2","3.4","36.1","5.0","27.7","3.6","7.2","2.5","12.3","2.7","1.6","1.0","96463","*****","70.5","2.1","1.1","0.6","1.0","0.6","15.7","1.2","0.4","0.2","4.2","1.7","7.2","1.9","30.3","*****","47.1","0.1","26.0","(X)","25.1","(X)","19.5","(X)","67427","4412","62738","4332","28131","13329","17335","1182","9822","962","4269","936","27802","5307","70985","5000","49330","14280","59803","6559","84629","11200","68989","10018","101460","13771","67422","10604","23602","1490","25920","1916","36889","13087","19298","6744","19701","4425","12253","5102","15957","5183","13068","4587","12247","1296","32869","2716","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06107","Tulare County, California","134801","2072","79.6","1.3","15.2","1.5","28.7","1.3","8.7","1.1","9.9","1.3","14.7","1.4","104781","2736","14.5","1.5","38.4","2.6","25.8","2.2","10.9","1.6","7.1","1.4","3.3","0.9","459863","*****","78.4","1.6","1.5","0.2","1.1","0.4","3.5","0.4","0.2","0.1","12.4","1.6","2.9","0.6","63.6","*****","29.6","0.1","39.8","(X)","38.7","(X)","28.0","(X)","61617","2996","59786","2857","22460","8569","15509","617","8717","752","4493","481","24353","3805","65881","3683","33322","5811","49623","4015","97345","10551","64637","8529","101244","16151","79469","9555","18625","850","19366","1072","18711","9678","13245","4422","22940","8800","12690","7365","14346","1968","14087","3251","12014","583","32244","2422","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06111","Ventura County, California","269566","2705","82.2","0.9","25.5","1.1","30.0","0.9","4.4","0.5","1.9","0.4","19.5","0.9","197572","4474","11.7","1.2","30.2","1.4","29.5","1.8","11.4","1.1","11.7","1.1","5.5","0.7","850536","*****","80.7","0.9","1.7","0.2","1.0","0.3","7.3","0.3","0.2","0.1","5.1","0.7","4.0","0.5","42.3","*****","46.0","0.1","36.0","(X)","36.3","(X)","27.4","(X)","104004","2797","100884","2965","25881","4192","19307","501","10009","832","4215","822","33872","2316","113159","3009","66523","5295","96133","5146","149473","7811","85813","5669","139326","7517","111979","11565","34226","822","35284","973","37650","5582","20321","7047","37252","3154","26347","6103","23059","2487","23986","5914","18514","703","48466","1601","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06113","Yolo County, California","73754","1051","79.4","2.1","23.7","2.0","24.7","1.6","5.2","1.3","3.6","1.1","17.0","1.9","44872","1827","13.4","2.1","31.9","3.1","34.4","3.6","9.2","2.3","8.4","1.7","2.8","1.4","213016","*****","65.9","2.0","2.7","0.4","0.4","0.3","13.9","0.7","0.3","0.2","11.6","2.1","5.3","1.0","31.5","*****","47.5","0.1","30.2","(X)","29.6","(X)","23.7","(X)","81995","3562","80535","4100","20320","7422","17855","1066","10575","1496","5122","1658","39699","5135","102805","4890","57440","10281","85768","9066","131537","10445","91379","17979","139600","16593","87573","27797","29865","1336","33997","1868","23135","8679","N","N","25685","5579","N","N","17774","3562","17771","3977","19347","1566","39177","2215","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06115","Yuba County, California","25361","1156","73.0","5.0","21.0","3.6","34.6","3.5","10.1","3.2","4.2","2.0","21.7","3.8","17711","1237","18.9","5.8","40.8","6.3","25.0","6.3","4.4","2.2","6.8","2.9","4.0","2.6","74492","*****","69.9","2.9","3.2","1.0","0.7","0.5","8.0","0.9","0.2","0.3","9.6","3.4","8.4","2.3","27.5","*****","56.0","0.2","24.6","(X)","22.6","(X)","19.9","(X)","65213","5221","63514","6630","9846","3936","17270","1366","10348","1527","3082","1337","32046","7482","71635","7580","48911","12028","52581","10230","98662","14740","88686","25311","143419","22828","63652","21223","22925","1702","25832","2359","25283","10263","N","N","19378","4890","N","N","13933","4088","12811","5314","14511","2272","28245","2618","(X)","(X)","(X)","(X)","(X)","(X)"
