"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US06033","Lake County, California","24521","1711","61.3","4.3","18.5","4.0","43.6","4.5","13.4","4.8","7.3","3.8","22.1","4.2","15758","1800","N","N","N","N","N","N","N","N","N","N","N","N","64771","*****","82.1","2.9","2.3","0.1","1.3","1.2","0.8","0.5","0.0","0.3","9.2","3.0","4.3","1.4","17.3","*****","74.2","0.3","18.0","(X)","18.9","(X)","13.8","(X)","47688","5153","48621","7288","9531","2228","15706","1436","9045","1744","5128","3436","23127","5146","57912","7322","N","N","N","N","N","N","N","N","N","N","N","N","18773","1820","20631","2130","12281","5671","N","N","35952","24852","N","N","8980","3538","8548","4669","12843","5305","20956","2011","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06037","Los Angeles County, California","3202353","9199","82.5","0.3","19.0","0.3","22.7","0.2","6.8","0.2","4.4","0.2","11.4","0.2","2156007","13296","11.7","0.3","35.1","0.5","25.5","0.5","13.1","0.4","8.5","0.3","6.1","0.2","9830420","*****","52.8","0.4","8.5","0.1","0.4","0.1","13.8","0.1","0.2","0.1","20.6","0.4","3.7","0.2","47.9","*****","27.7","0.1","31.1","(X)","32.6","(X)","22.5","(X)","75982","835","76125","831","22444","1520","15139","172","9346","178","5812","228","25062","694","83069","1137","38586","1902","64798","1676","121320","2413","70097","2366","119939","4013","90553","2479","25724","287","30945","480","23176","807","19857","2309","27790","550","21821","3302","13440","252","18716","1009","14498","162","45083","816","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06039","Madera County, California","42189","1880","75.1","2.7","13.5","2.1","30.7","2.7","6.9","1.9","8.1","2.4","17.8","2.8","34665","1998","21.2","3.0","30.8","4.8","22.4","4.1","10.9","2.8","8.7","2.6","6.0","2.2","151408","*****","84.0","1.9","3.9","0.5","1.4","0.8","2.4","0.6","0.1","0.2","4.4","1.3","3.8","1.7","53.8","*****","38.1","0.2","39.5","(X)","41.1","(X)","27.2","(X)","63808","4907","65969","5825","14242","6817","16486","1229","9239","1101","5995","1223","24546","4598","66383","5712","31947","4999","56921","10750","81373","6920","75513","19375","118199","30990","88881","16315","18300","1348","18848","1334","8894","3325","6286","3278","23241","10610","N","N","12682","2238","23578","12805","11523","1180","27967","2493","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06041","Marin County, California","102692","2313","77.8","1.7","41.8","2.3","29.7","1.5","3.3","1.1","1.7","0.6","16.0","1.6","64657","3027","12.9","1.6","31.9","2.7","37.8","2.6","9.6","1.9","6.0","1.6","1.8","0.8","252916","*****","79.3","1.4","2.9","0.4","0.3","0.3","5.5","0.6","0.2","0.1","7.9","1.4","3.9","0.8","15.6","*****","73.0","0.2","29.8","(X)","30.5","(X)","23.4","(X)","124863","6543","122588","6947","39471","7525","17084","818","9993","1598","6922","2631","31871","4084","149915","9636","93597","17838","149019","19304","179192","13247","115347","29760","158008","27231","109292","48164","51045","2632","58614","3302","16273","4641","N","N","36023","11837","24114","23222","14847","2313","21586","4980","17803","3228","61833","3357","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06045","Mendocino County, California","33057","1837","72.1","3.7","24.8","3.6","31.7","2.8","6.8","2.5","6.2","2.2","14.9","2.7","19710","1710","19.1","4.1","34.4","5.9","30.0","5.6","10.0","3.6","5.6","2.4","0.9","1.1","87828","*****","81.2","2.7","1.3","0.6","5.7","2.1","1.9","0.2","0.4","0.4","7.3","2.5","2.2","1.1","22.3","*****","68.5","0.2","30.1","(X)","33.6","(X)","25.3","(X)","49879","3767","48387","4609","14216","4312","15518","1143","10289","1518","5713","3292","24039","4407","59174","5988","N","N","N","N","N","N","N","N","N","N","N","N","20217","1574","22704","1984","9726","4334","11380","3230","N","N","13654","7175","9011","2233","9120","4383","11390","1885","24635","1987","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06047","Merced County, California","73885","2088","78.5","2.2","17.5","2.3","23.5","1.7","9.6","1.7","7.9","1.8","13.4","1.9","56949","2312","16.6","2.5","34.4","3.0","29.5","3.2","7.6","1.6","8.7","2.0","3.2","1.2","256778","*****","74.3","1.6","3.9","0.3","0.6","0.2","7.9","0.3","0.0","0.1","11.1","1.4","2.1","0.7","55.0","*****","31.9","0.1","29.1","(X)","30.8","(X)","20.8","(X)","60038","4963","60674","5315","16126","5705","14252","935","8612","1112","4320","670","22524","4221","65629","5905","28346","4977","50352","9999","98993","13994","75265","18331","74219","8452","69221","25895","18150","1419","18643","1619","16637","4573","12817","7581","20508","9086","N","N","14424","2183","16011","8271","12383","955","28140","3204","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06053","Monterey County, California","125446","2406","83.1","1.5","21.7","1.5","26.0","1.5","4.0","0.9","3.3","0.9","17.3","1.9","90608","3075","10.8","1.5","33.1","2.5","29.4","2.6","10.4","1.5","11.2","1.9","5.0","1.3","416682","*****","77.6","1.9","2.9","0.3","1.7","0.7","6.1","0.4","0.6","0.1","7.5","1.4","3.8","0.8","55.5","*****","32.8","0.1","25.7","(X)","25.5","(X)","17.4","(X)","74682","2933","69130","3318","30073","4916","15821","707","9209","1178","6808","1786","25388","2953","80804","3469","58862","9592","64621","8272","95177","6246","76159","14717","115119","12627","83592","8686","24950","2484","26532","3061","21058","3156","11878","5177","26573","2786","19205","9704","15555","1715","18097","4900","13079","698","45513","7245","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06055","Napa County, California","49754","1583","77.9","2.7","23.6","2.5","30.8","2.8","6.2","1.8","1.9","1.0","19.5","2.5","32567","2279","12.5","2.8","32.9","3.6","34.4","3.7","7.6","2.4","9.9","3.1","2.6","1.3","136858","*****","82.6","1.9","2.2","0.4","0.4","0.2","7.3","0.5","0.1","0.1","4.7","1.7","2.7","0.8","32.4","*****","56.2","0.4","27.5","(X)","30.5","(X)","19.4","(X)","87233","7590","88285","8528","18873","5681","15463","1060","8821","2498","5518","2659","30225","6362","101591","11410","46873","11073","88339","22269","132480","22448","74242","15035","131525","23610","92053","26228","32283","2661","34012","3034","13975","5753","34546","26773","30970","6711","N","N","19369","4307","20317","8888","16425","1550","42607","4538","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06057","Nevada County, California","40851","2216","70.5","3.8","30.0","3.7","37.7","3.3","4.6","1.8","2.7","1.6","25.2","3.1","27157","1898","24.7","4.0","31.3","4.3","26.2","4.2","12.1","3.3","5.4","2.1","0.4","0.4","98794","*****","93.5","1.0","0.3","0.3","1.0","0.5","1.5","0.4","0.5","0.6","1.3","0.9","1.9","0.8","8.7","*****","86.4","0.2","28.3","(X)","27.6","(X)","21.6","(X)","66453","4557","64710","4761","14689","2764","17303","1830","10891","1866","6991","2680","27700","3914","76505","5657","N","N","N","N","N","N","N","N","N","N","N","N","27779","1860","28631","1919","N","N","24590","10104","N","N","N","N","18667","13236","12475","4968","11580","2500","30117","1994","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06059","Orange County, California","986297","5154","83.7","0.5","25.0","0.6","24.3","0.4","4.2","0.3","2.5","0.2","13.2","0.4","708581","7477","10.7","0.6","33.3","0.9","30.3","0.9","11.1","0.7","9.9","0.5","4.7","0.4","3018963","*****","61.2","0.7","1.6","0.1","0.4","0.1","18.1","0.2","0.3","0.1","15.3","0.6","3.0","0.2","33.8","*****","43.9","0.1","32.2","(X)","32.7","(X)","24.7","(X)","93409","1795","93117","1668","19936","1820","16707","300","9384","402","7464","588","27754","1292","102923","2077","49580","3079","86821","4060","135494","3410","85481","4498","133410","4476","105159","8899","31373","592","37265","877","33037","3690","25509","5670","28723","1087","22675","5735","13403","533","19775","2670","15855","479","44775","1084","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06061","Placer County, California","131234","2692","74.4","1.5","28.5","2.0","30.3","1.3","3.1","0.7","2.4","0.8","20.5","1.4","89612","3143","17.5","1.7","32.6","2.5","32.3","2.3","7.1","1.5","9.0","1.5","1.6","0.7","350048","*****","83.2","0.9","1.3","0.3","1.1","0.2","5.9","0.7","0.3","0.2","4.1","1.0","4.1","0.9","12.9","*****","76.0","0.2","25.6","(X)","23.5","(X)","18.3","(X)","84350","2848","87526","3637","17411","2609","17842","828","9731","1486","6217","1609","29629","1983","99831","4159","58368","4891","87508","7432","127784","7402","94549","17677","129060","10778","97862","37047","32277","1012","34009","1292","36683","8342","29969","10505","32117","3999","21890","15718","16871","3865","12705","3711","20728","2794","34919","1353","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06065","Riverside County, California","670075","6112","77.9","0.6","17.0","0.6","28.8","0.6","5.6","0.5","3.5","0.4","17.0","0.6","496013","7430","15.5","0.5","34.8","1.1","25.3","1.1","10.0","0.7","9.6","0.7","4.8","0.5","2203332","*****","67.4","0.7","6.1","0.2","1.0","0.2","6.0","0.2","0.4","0.1","14.9","0.8","4.2","0.4","45.6","*****","39.5","0.1","33.9","(X)","34.0","(X)","23.3","(X)","70543","1418","68701","1401","27185","3488","16616","275","9590","562","5285","471","24748","1570","76239","1691","50447","4745","61288","2863","99317","2892","69374","3703","109723","5955","94149","8707","22373","433","24902","637","21731","1828","19722","5477","25096","1921","16870","8395","12755","748","14018","1176","13415","438","32617","966","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06067","Sacramento County, California","514514","4461","77.7","0.8","20.3","0.7","25.6","0.8","8.2","0.6","5.9","0.4","19.8","0.8","335936","6594","15.9","1.0","36.3","1.6","28.8","1.3","9.8","0.9","6.9","0.7","2.3","0.4","1421959","*****","60.4","0.7","10.1","0.3","1.0","0.2","14.3","0.4","1.0","0.1","6.8","0.7","6.4","0.5","21.7","*****","48.3","0.1","25.4","(X)","26.0","(X)","18.6","(X)","67818","1350","67096","1505","14352","1974","15399","328","10223","414","5263","468","27124","1281","75545","1824","45888","3208","59086","3456","104940","2895","69366","4256","114877","8601","80920","7986","25011","492","28783","643","19138","1227","22493","3568","22885","1220","18566","4169","17098","3394","13313","2113","16345","1227","31873","732","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06071","San Bernardino County, California","594975","6295","80.8","0.6","12.5","0.6","24.1","0.7","6.7","0.5","5.7","0.5","14.9","0.7","451557","6851","13.7","0.8","36.5","1.3","25.1","1.1","11.4","0.8","8.8","0.7","4.4","0.5","2042441","*****","64.3","0.8","8.8","0.3","1.0","0.2","6.3","0.2","0.3","0.1","14.8","0.8","4.5","0.4","49.3","*****","33.0","0.1","31.9","(X)","31.4","(X)","21.4","(X)","66119","1097","66896","1307","11320","1739","15242","360","9865","477","5147","379","23443","1264","70947","1346","32742","1691","52603","1589","99534","3838","71848","4263","113787","5873","91489","5485","20291","297","21684","393","19432","1243","16646","3851","27139","1622","31177","15219","14093","859","12887","1785","13532","382","29394","646","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06073","San Diego County, California","1061210","7516","81.0","0.6","23.1","0.5","23.2","0.6","4.6","0.3","2.8","0.3","16.1","0.5","698969","8534","13.9","0.6","35.1","0.9","31.2","0.7","9.8","0.5","7.0","0.5","3.0","0.3","3105989","*****","71.6","0.5","5.0","0.1","0.6","0.1","10.8","0.2","0.4","0.1","6.9","0.5","4.7","0.3","32.1","*****","48.4","0.1","26.5","(X)","26.1","(X)","20.3","(X)","79330","1294","79365","1403","17986","1578","15876","238","9022","328","5967","364","27265","1175","88864","1685","44262","2592","73634","2893","118959","3552","78871","3585","129657","5076","98577","6362","28498","460","31000","618","22894","1219","22750","3703","29024","1186","20832","4563","15015","936","16455","1364","15775","436","38040","841","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06075","San Francisco County, California","336012","4358","79.4","1.0","29.4","1.5","22.9","0.8","7.2","0.6","2.8","0.5","11.6","0.8","149581","5485","13.6","1.4","30.1","2.1","34.6","2.0","10.1","1.3","6.5","1.0","5.1","1.0","805463","*****","51.5","0.8","6.1","0.2","0.5","0.2","33.4","0.4","0.4","0.1","4.5","0.8","3.6","0.4","15.2","*****","41.7","0.1","28.7","(X)","30.2","(X)","24.6","(X)","100785","3246","106198","3174","26439","4564","15135","457","8758","486","5987","1063","23548","1729","121788","6230","64000","17151","110586","13675","165835","11819","82923","8545","132182","10394","106721","9769","44079","1368","58244","2230","27868","4280","31217","9983","30576","1940","18464","3940","20207","3293","29035","4280","26149","2366","65049","2729","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06077","San Joaquin County, California","215469","3657","80.9","1.3","16.1","1.1","25.5","1.2","7.9","0.9","6.3","1.0","16.8","1.2","161140","4011","13.1","1.1","36.6","2.3","26.1","1.9","10.8","1.4","9.2","1.2","4.2","0.8","687744","*****","61.3","1.2","7.0","0.4","1.5","0.5","14.2","0.6","0.5","0.1","9.2","1.2","6.3","0.8","39.0","*****","35.9","0.1","30.6","(X)","31.3","(X)","22.1","(X)","66259","2420","64790","2783","13041","2225","15469","494","9860","700","5089","546","24310","2405","71412","3197","36644","3976","56715","4119","99170","8014","62588","6338","100689","7082","94327","13526","21147","776","23357","854","17844","2114","15163","3440","19060","1166","20399","16909","17370","5306","14943","2651","14124","1406","30562","1301","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06079","San Luis Obispo County, California","99653","2679","76.1","1.7","30.0","2.1","30.5","1.7","3.9","1.1","2.4","0.8","21.4","1.7","65757","2715","17.8","2.1","34.7","3.1","31.6","3.4","7.3","1.6","6.5","1.6","2.2","0.9","270113","*****","82.4","1.3","2.5","0.3","0.8","0.3","3.2","0.5","0.0","0.1","8.2","1.4","2.8","0.6","20.8","*****","71.1","0.1","27.9","(X)","28.3","(X)","20.6","(X)","73343","4381","71371","5414","16080","2131","17114","910","10508","1505","6325","1429","29583","3487","86439","6339","59868","7620","78064","11832","107201","12439","73559","12856","117757","14055","85753","19633","28231","1783","30391","1812","15205","6021","23584","7848","26857","6465","N","N","12066","2171","26908","22763","14421","1681","32588","1932","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06081","San Mateo County, California","257509","2547","82.5","1.0","34.6","1.4","26.1","0.8","3.8","0.5","1.8","0.5","15.7","1.0","171215","4253","9.9","1.0","29.0","1.9","37.1","1.7","10.9","1.4","9.5","1.1","3.7","0.8","720162","*****","58.9","1.1","2.5","0.2","0.5","0.2","24.9","0.5","1.5","0.1","6.5","1.0","5.2","0.6","25.5","*****","42.2","0.1","25.9","(X)","25.9","(X)","20.6","(X)","111591","2860","112476","3099","20738","2292","17257","582","9151","970","7678","1522","30831","3022","129675","4178","61931","8062","115461","9309","162061","6236","101226","11455","157898","15630","109975","13744","40964","1084","46669","1864","35788","7769","20429","7252","38642","1831","24706","5772","18237","1868","25060","3225","20020","1062","56973","2338","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06083","Santa Barbara County, California","140842","2337","78.1","1.5","27.9","1.4","28.2","1.4","5.0","0.8","2.6","0.7","17.4","1.3","91573","2930","14.7","1.6","33.1","2.4","31.2","2.4","8.0","1.5","10.1","1.5","2.9","0.9","424712","*****","77.9","1.7","1.9","0.4","1.0","0.3","5.1","0.3","0.0","0.1","10.5","1.8","3.5","0.6","43.0","*****","47.8","0.1","32.5","(X)","32.1","(X)","24.8","(X)","83888","4559","78247","4141","35754","6732","16321","681","9039","979","6114","1467","31554","6124","97122","6268","79742","21976","90226","15065","112011","8439","88391","18052","110294","10833","82006","13273","28781","1530","31288","1861","24826","9128","34218","26050","25068","3477","N","N","17690","2964","12274","2475","14485","995","42390","2973","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06085","Santa Clara County, California","599235","3770","84.5","0.6","30.8","0.9","22.0","0.6","4.4","0.4","2.9","0.4","13.7","0.6","424866","6035","10.2","0.6","34.0","1.1","33.2","1.0","9.8","0.7","8.5","0.7","4.3","0.5","1787694","*****","50.0","0.9","2.6","0.2","0.6","0.2","32.1","0.3","0.4","0.1","10.0","0.8","4.4","0.4","27.0","*****","35.0","0.1","28.3","(X)","29.2","(X)","21.3","(X)","109698","1990","110714","2067","20313","3003","16911","349","10458","720","6312","740","25001","1185","121615","2499","57499","6815","100390","4310","163159","4111","94213","6465","155786","8861","116236","6282","37599","652","43403","1203","27963","2704","20971","5611","38736","1128","26209","9900","16566","1274","19689","2503","17341","589","53998","1517","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06087","Santa Cruz County, California","91264","4582","80.0","1.8","27.3","1.9","27.9","1.8","5.7","1.3","3.2","1.0","16.5","1.9","57615","3099","12.5","2.0","39.5","3.1","27.8","3.0","7.5","1.9","9.4","1.8","3.3","1.3","263054","*****","79.7","1.7","0.8","0.2","0.6","0.3","4.7","0.5","0.1","0.2","10.9","1.7","3.0","0.6","32.2","*****","59.7","0.1","28.7","(X)","27.0","(X)","20.6","(X)","80615","3135","79373","3870","19119","4331","14869","896","9406","1635","5358","1541","26415","2444","91060","4688","49499","5738","73925","8806","124259","12495","94826","21792","121641","12111","78208","13191","29060","1330","32301","1556","21191","7357","18141","10093","28898","7195","N","N","12196","2352","10037","3607","13397","1447","38534","1810","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06089","Shasta County, California","67909","2340","65.4","2.7","21.3","2.1","38.2","2.5","10.0","1.8","5.3","1.5","24.2","2.2","43153","2283","27.3","3.5","32.7","3.6","26.1","3.5","6.1","1.8","5.9","1.8","2.0","1.0","177291","*****","87.9","1.2","0.8","0.2","2.0","0.6","2.2","0.4","0.3","0.2","1.4","1.0","5.4","1.0","8.5","*****","81.9","0.9","23.0","(X)","23.5","(X)","18.8","(X)","54134","3074","54647","3274","13410","5496","17178","876","8668","863","6308","1192","21397","2655","64730","4006","40606","7618","57096","7313","90939","7571","53363","17697","106735","16720","87691","37959","21495","1288","22492","1423","13548","4545","24911","13519","17224","7318","19569","3797","8790","6134","10261","2808","14062","2517","23031","1517","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06095","Solano County, California","140202","2400","81.8","1.5","19.1","1.4","27.1","1.3","6.0","0.9","3.9","1.0","23.4","1.4","99126","3479","11.6","1.4","35.9","2.5","27.8","2.0","11.5","1.9","9.7","1.8","3.4","1.2","414305","*****","52.7","1.4","15.1","0.5","0.6","0.2","14.7","0.5","0.9","0.1","9.1","1.3","6.9","1.1","24.1","*****","40.5","0.2","28.2","(X)","28.9","(X)","21.3","(X)","77380","2604","74884","2708","12938","3784","15498","635","9464","945","3674","885","24807","1597","87321","3219","44253","4218","68703","5975","113085","6241","91763","10909","118619","9709","114741","14162","26842","1053","31470","1709","23783","1541","22098","8694","26515","1872","22479","5551","14936","2428","15583","2325","15703","1385","35801","1971","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06097","Sonoma County, California","185711","2464","78.7","1.2","27.5","1.5","28.7","1.2","4.8","0.7","2.1","0.6","18.7","1.3","115885","3498","13.4","1.4","32.9","2.4","33.6","2.0","9.1","1.5","7.8","1.2","3.2","1.0","485120","*****","83.1","1.3","1.7","0.3","1.5","0.4","4.1","0.3","0.4","0.1","6.3","1.3","2.9","0.6","25.0","*****","66.1","0.1","27.2","(X)","27.0","(X)","20.2","(X)","75111","2187","73542","2409","17244","2232","16425","591","9385","1025","6809","1326","26059","2178","88501","3222","53920","5314","71684","5817","116443","6398","79452","15629","112766","11798","79404","10804","29510","850","31616","1004","18929","5144","20103","5480","22024","3182","21599","7183","14641","2341","24212","12059","16108","2066","35654","1060","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06099","Stanislaus County, California","165761","2304","79.1","1.2","14.7","1.3","27.6","1.4","7.8","0.9","5.4","0.8","16.5","1.3","126367","3109","14.3","1.5","36.4","2.2","26.7","2.0","10.2","1.4","9.2","1.1","3.3","0.9","515358","*****","78.2","1.1","2.7","0.3","1.0","0.3","4.8","0.4","0.7","0.1","7.9","1.0","4.8","0.7","42.1","*****","46.6","0.1","31.3","(X)","31.4","(X)","21.7","(X)","62999","2795","63929","3225","13376","3407","14444","494","9673","754","5553","881","20141","1951","69009","3709","31755","3463","58722","6749","93292","7270","66295","5600","95993","6890","80982","13901","20719","956","21739","1075","13815","3828","18689","10630","22748","5925","26028","8896","14012","1614","16551","4435","12428","590","28215","1714","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06101","Sutter County, California","32066","932","76.3","3.4","22.4","3.2","34.0","3.4","10.3","2.0","4.3","1.7","18.5","3.0","21899","1404","12.0","2.7","34.4","5.1","36.4","4.6","6.3","2.3","5.4","2.4","5.5","3.1","94806","*****","65.3","3.1","1.1","0.5","1.3","0.9","14.0","1.6","0.1","0.2","11.6","2.8","6.5","2.0","28.9","*****","50.4","0.1","22.8","(X)","24.4","(X)","15.4","(X)","60873","3333","61478","4054","9202","3815","13297","1085","8360","1248","7806","2895","22816","3900","69379","4402","34163","8564","60124","8094","81940","7594","72796","30023","116230","35268","70925","8792","21227","1157","24818","1579","27749","19380","5651","3220","13737","3710","N","N","15125","3692","14697","7549","12170","1590","28762","2016","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06107","Tulare County, California","129590","2227","81.0","1.4","12.8","1.2","24.7","1.3","8.0","1.1","8.6","1.4","13.1","1.2","102838","2679","13.6","1.6","34.0","2.5","26.7","2.2","11.0","1.6","10.5","1.5","4.2","1.0","443688","*****","79.3","1.6","1.6","0.2","1.1","0.3","3.1","0.3","0.0","0.1","11.5","1.5","3.5","0.8","60.7","*****","32.5","0.1","41.3","(X)","41.3","(X)","29.3","(X)","57636","2547","56084","2341","21946","9632","14433","611","9239","1064","5417","563","22781","2119","59652","2400","30249","3425","43755","3020","82996","5654","59349","5966","86172","7319","69816","8752","17365","691","18510","856","14101","4830","9581","4404","22764","5418","N","N","11582","1296","9467","2036","11264","525","28665","1810","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06111","Ventura County, California","265904","3691","83.1","1.2","28.3","1.4","26.4","1.0","4.4","0.6","2.5","0.5","17.7","1.0","194761","4830","10.0","0.9","33.0","1.7","30.7","1.5","10.1","1.0","10.6","1.2","5.6","0.9","825706","*****","74.8","1.3","1.8","0.2","0.8","0.3","7.0","0.3","0.2","0.1","11.9","1.2","3.6","0.5","40.4","*****","48.7","0.1","27.7","(X)","27.5","(X)","19.9","(X)","93290","2200","90669","2652","20211","3034","16485","472","9103","850","5212","686","28446","2049","103171","2835","59096","7317","90319","6015","127243","5698","78728","5629","134099","10210","110749","13618","31135","703","33431","1032","30731","4770","29135","8332","39785","3051","33229","19841","15880","1309","17580","2800","16236","859","42507","1365","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06113","Yolo County, California","68585","4168","81.1","2.2","26.3","2.8","23.3","2.4","5.3","1.4","2.4","0.9","16.7","2.1","44077","2306","12.0","2.3","32.2","3.3","36.5","3.6","7.6","2.4","8.2","2.3","3.4","1.3","201190","*****","68.2","1.8","2.4","0.3","0.9","0.3","12.6","1.1","0.6","0.1","9.3","2.0","6.1","1.3","30.5","*****","49.9","0.1","24.2","(X)","23.1","(X)","16.3","(X)","74774","3885","73579","4677","14827","6661","14194","1032","8406","1500","4171","1275","26971","3370","89121","5233","60473","22106","67760","7907","117261","10522","76475","9908","107702","12131","74447","11576","26289","1322","30362","1731","22710","6484","17282","6170","21194","3966","26140","10827","12972","2189","14242","3619","14823","1395","35573","2416","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06115","Yuba County, California","23175","1608","78.0","3.6","16.4","3.5","32.7","4.7","9.5","2.4","6.4","2.9","20.0","3.4","16845","1582","16.2","4.4","33.8","6.0","27.5","6.3","9.6","3.5","6.8","3.2","6.0","3.5","72388","*****","69.6","2.8","2.9","0.8","1.4","0.9","7.4","0.6","0.4","0.6","11.6","2.9","6.6","1.9","25.2","*****","58.9","0.3","23.3","(X)","22.4","(X)","15.7","(X)","56076","4309","51344","5222","6314","3648","14253","1267","11973","2456","5096","1111","26008","8644","60747","6004","34193","7091","52890","13146","75494","11348","65280","14196","101700","18177","55126","16175","18729","1399","21352","1922","14533","6733","19829","9512","13676","4863","N","N","10730","3329","13622","5043","14109","3590","21697","1794","(X)","(X)","(X)","(X)","(X)","(X)"
