"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"0500000US06033","Lake County, California","28885","1434","72.9","3.6","18.7","4.0","38.6","3.6","8.4","2.8","6.8","2.9","20.1","3.7","17011","1886","N","N","N","N","N","N","N","N","N","N","N","N","64323","*****","81.8","2.8","1.5","0.8","6.2","1.9","1.5","0.3","0.4","0.4","6.4","2.7","2.4","1.0","17.7","*****","73.1","1.0","23.6","(X)","25.6","(X)","17.0","(X)","50990","4299","46413","4239","16230","9003","15463","1295","9456","1564","3415","1113","22124","11250","54931","4578","N","N","N","N","N","N","N","N","N","N","N","N","21971","1601","23326","2033","16495","7320","13950","3912","48410","23794","N","N","11386","4666","12321","5061","11653","2331","24741","2152","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06037","Los Angeles County, California","3201795","8979","81.6","0.3","17.7","0.3","23.0","0.2","7.0","0.2","4.6","0.2","11.7","0.3","2140365","13349","12.3","0.3","35.5","0.5","24.8","0.4","13.5","0.4","8.4","0.3","5.5","0.2","9889056","*****","54.3","0.4","8.4","0.1","0.5","0.1","13.8","0.1","0.3","0.1","19.1","0.4","3.7","0.1","48.1","*****","27.5","0.1","32.3","(X)","33.4","(X)","23.4","(X)","77545","778","77856","731","26238","1681","15554","161","9543","168","5259","176","26592","893","85204","1032","39732","1718","68121","1705","125640","3135","72639","2221","121768","3570","90129","2901","26349","244","31319","469","22766","615","23874","5216","28972","561","20651","2944","13351","271","19638","1317","14619","177","46779","894","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06039","Madera County, California","40786","1990","73.6","3.6","15.1","2.8","31.8","2.9","7.7","2.0","5.9","2.1","19.8","2.5","31333","2112","20.4","3.6","35.5","5.0","25.7","4.2","8.9","3.1","6.4","2.5","3.0","1.5","152925","*****","82.4","2.4","3.1","0.9","1.5","0.5","2.1","0.4","0.9","0.9","7.6","2.1","2.3","1.0","54.5","*****","37.5","0.1","41.8","(X)","38.7","(X)","26.6","(X)","56089","3719","53700","3673","21326","11092","17682","1198","8507","1330","4968","1078","23999","5433","60385","4799","36428","8743","55336","8341","76187","8365","61243","13291","83066","19184","96437","20493","15976","1025","17012","1116","10128","5077","17804","11836","12106","5519","N","N","11645","2071","5705","3412","11114","1016","23922","2199","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06041","Marin County, California","101723","2068","78.2","2.0","38.5","2.1","29.5","1.5","3.3","1.0","2.2","1.0","16.7","1.5","65281","2672","14.8","2.3","34.9","3.7","37.6","4.1","6.3","1.8","4.8","1.4","1.7","0.9","255031","*****","78.3","1.4","3.1","0.5","0.2","0.1","5.8","0.4","0.1","0.1","8.6","1.5","3.9","0.8","15.7","*****","72.4","0.2","26.1","(X)","27.0","(X)","21.1","(X)","120431","7218","115880","8612","38514","6473","18425","1075","9673","1217","4511","2437","38576","4420","144363","9080","87644","14879","133848","18050","172515","14199","118937","34499","195148","43322","183801","155810","49439","2816","56393","3330","12778","4100","N","N","45779","10419","49982","13622","16181","3316","19673","11021","20984","4378","58393","3335","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06045","Mendocino County, California","32497","1401","74.9","3.4","26.9","4.0","32.7","3.1","9.0","2.7","4.0","1.7","16.0","3.7","20558","1573","15.4","3.5","36.6","5.4","27.8","5.1","8.3","3.4","8.7","3.0","3.2","1.9","87553","*****","81.3","2.6","0.8","0.4","6.1","2.3","1.8","0.3","0.0","0.1","6.5","2.5","3.4","1.0","22.9","*****","67.4","0.5","28.5","(X)","30.3","(X)","25.5","(X)","59603","4852","58272","6340","16107","5064","16180","1459","10457","2367","5041","1463","21736","4560","67204","5258","35896","7720","62784","10993","83070","10331","51231","9622","97211","20969","90100","22861","22992","1880","25294","2307","13895","10961","9439","2884","20019","11371","N","N","11069","3436","19063","6499","12056","1901","27853","2777","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06047","Merced County, California","74833","1512","78.6","1.7","15.3","1.9","24.6","1.7","10.8","1.5","8.2","1.8","13.9","1.6","57302","1993","15.3","2.0","40.2","3.5","26.1","3.1","8.2","1.8","7.5","2.0","2.8","1.0","259898","*****","69.8","1.6","3.5","0.3","0.9","0.5","7.4","0.5","0.2","0.1","14.7","1.6","3.5","0.8","55.7","*****","31.1","0.2","27.5","(X)","26.3","(X)","18.3","(X)","55692","2880","54906","3312","11845","3152","14893","660","9079","932","5157","617","26998","5807","60709","3840","29280","3936","49725","6281","86714","8700","51775","5664","100210","9711","68215","9020","16846","852","18208","1093","13272","3845","13978","4046","14842","3623","11478","4612","13801","1359","11386","2879","11299","665","27920","2249","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06053","Monterey County, California","123757","2994","81.4","1.4","20.2","1.3","27.2","1.4","4.7","0.8","2.4","0.8","16.6","1.2","90183","3616","12.6","1.4","33.8","2.6","28.1","2.3","10.6","1.8","10.4","1.7","4.5","1.1","421898","*****","73.5","2.0","3.0","0.2","0.7","0.3","6.2","0.3","0.6","0.1","12.8","2.0","3.2","0.6","56.1","*****","32.4","0.1","29.0","(X)","27.9","(X)","18.9","(X)","74461","3035","69603","3035","27398","8140","16026","731","9077","1620","5999","1949","30998","6244","80643","3973","76446","18763","62142","6452","102869","7471","65862","7441","95966","10244","91831","27230","22724","1020","24301","1116","14409","6891","12708","4846","32136","5689","29250","15099","13110","1448","15621","3237","12682","580","39600","2382","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06055","Napa County, California","49933","1264","81.1","2.2","21.8","2.6","30.2","2.3","3.9","1.3","2.4","1.3","19.2","1.9","34853","2024","13.4","2.4","36.2","4.7","30.6","3.7","8.8","2.6","7.4","2.0","3.6","1.7","138088","*****","81.3","1.9","1.7","0.3","0.4","0.5","7.5","0.7","0.1","0.1","5.4","1.7","3.7","1.0","32.9","*****","55.5","0.1","22.1","(X)","22.9","(X)","16.1","(X)","89125","6710","82513","5249","42367","15875","17578","1201","8783","1310","5504","2999","26050","4191","95754","9201","54759","23429","83911","16815","134070","20131","68132","12329","108198","15796","84139","18200","32710","2418","35385","2931","21338","13510","N","N","27829","6354","N","N","15439","3711","17294","6843","14045","1571","45261","4377","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06057","Nevada County, California","41171","2156","71.2","3.1","28.9","3.3","38.9","2.8","4.0","1.6","2.0","1.5","25.0","3.3","26288","2224","23.4","3.6","34.5","5.7","32.3","4.9","5.0","2.8","4.3","1.7","0.5","0.5","98612","*****","91.6","1.5","0.4","0.4","0.6","0.5","1.6","0.7","0.1","0.1","2.8","1.5","2.9","1.0","8.9","*****","86.1","0.1","22.2","(X)","24.9","(X)","18.0","(X)","73202","5522","68964","6605","23270","6935","17572","1201","10012","2593","3592","2213","28234","3417","85243","7640","63669","13981","72113","11552","111700","16769","76007","13009","114051","35993","138226","68123","30984","2328","31703","2315","N","N","68352","24093","23933","7759","N","N","9532","7586","26463","18861","20065","6102","32157","2444","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06059","Orange County, California","992855","5422","83.2","0.5","23.0","0.7","24.4","0.4","4.1","0.3","2.4","0.3","13.9","0.5","706750","8303","10.6","0.5","33.4","0.9","31.1","0.9","10.6","0.6","9.5","0.6","4.8","0.4","3055745","*****","63.7","0.7","1.7","0.1","0.4","0.1","18.3","0.1","0.3","0.1","12.6","0.7","3.1","0.2","34.1","*****","43.4","0.1","32.3","(X)","32.4","(X)","24.3","(X)","96627","1403","97284","1552","22553","1956","17407","270","9527","390","6365","652","27771","1164","107410","1861","53044","3347","89501","3211","141584","3408","87980","5635","141445","5410","106561","7168","32540","429","37151","672","28554","2601","22350","4051","31287","1000","15087","3644","15604","843","19069","2348","16915","528","46086","937","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06061","Placer County, California","133290","2395","73.4","1.7","24.9","2.0","32.2","1.4","3.1","0.9","2.8","0.9","23.9","1.7","92596","3508","19.7","2.0","34.3","3.1","30.1","2.6","5.9","1.4","7.4","1.6","2.7","1.2","357138","*****","84.5","1.0","1.2","0.2","0.6","0.3","6.3","0.7","0.1","0.1","2.9","0.9","4.4","0.8","13.3","*****","75.1","0.2","24.8","(X)","24.7","(X)","19.1","(X)","84564","3408","88042","3846","14951","4220","18353","942","9862","1547","5736","1985","33473","2687","95958","4203","53472","4647","85126","6581","126918","7508","82709","14887","144392","19037","92768","16131","32482","1200","34058","1298","33630","12449","34998","23342","30521","7238","N","N","16977","4574","13983","3623","18287","2227","35858","1435","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06065","Riverside County, California","684794","6855","76.6","0.8","16.5","0.8","29.3","0.6","6.4","0.5","4.3","0.4","18.4","0.8","504263","8249","16.0","0.7","34.9","1.4","25.5","1.1","11.3","1.0","8.7","0.6","3.7","0.5","2239620","*****","66.7","0.8","6.4","0.2","1.1","0.2","6.1","0.2","0.3","0.1","15.8","0.8","3.6","0.4","46.1","*****","38.9","0.1","32.9","(X)","34.2","(X)","23.5","(X)","69898","1423","69148","1544","24588","3971","16755","346","9749","562","5411","535","26279","1757","76063","1836","50059","4760","59620","2573","99243","4069","71667","4606","120560","6393","93269","6799","22359","434","25073","666","20005","1255","21108","4599","23200","1713","17198","6001","13752","774","13554","1961","14102","401","32602","949","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06067","Sacramento County, California","510517","5153","77.2","0.9","19.3","0.8","24.9","0.7","8.6","0.7","6.0","0.6","19.2","0.8","327215","5553","15.8","0.9","36.2","1.4","28.0","1.2","9.2","0.9","7.9","1.0","3.0","0.5","1436105","*****","60.0","0.9","10.0","0.4","0.9","0.2","14.3","0.4","1.0","0.1","7.3","0.8","6.5","0.5","22.0","*****","47.8","0.3","26.6","(X)","28.5","(X)","20.3","(X)","68117","1573","69162","1897","11557","1615","15504","351","10114","524","4869","344","28476","1668","75899","2033","40430","2565","57704","2148","107659","4405","66268","3135","124410","8839","87819","7832","25123","543","29130","766","19469","1353","17522","4019","22396","1732","16521","2874","17486","2873","13777","1486","15513","907","32445","850","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06071","San Bernardino County, California","609702","6121","79.8","0.9","12.4","0.8","24.2","0.7","6.6","0.6","5.5","0.6","15.5","0.8","460204","9045","13.8","1.0","38.3","1.6","25.4","1.4","10.1","1.0","8.0","0.8","4.4","0.6","2065377","*****","62.4","1.1","8.1","0.3","0.9","0.2","6.4","0.2","0.3","0.1","17.3","1.1","4.6","0.5","49.9","*****","32.6","0.1","33.1","(X)","34.0","(X)","23.3","(X)","65472","1268","67319","1462","10710","1478","15483","450","10211","561","4823","466","22629","1361","70922","1619","31750","2820","54219","2040","103525","4318","68886","3815","112053","6410","81199","6089","20355","385","22359","561","18830","1777","18686","3063","27479","2639","15712","4815","13437","915","12584","1676","14301","444","29011","931","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06073","San Diego County, California","1061056","6785","79.4","0.6","21.5","0.5","24.3","0.4","4.6","0.3","2.7","0.2","17.0","0.5","699898","8947","14.9","0.7","34.2","1.0","30.3","0.8","10.0","0.6","7.4","0.5","3.2","0.3","3140069","*****","71.3","0.5","5.0","0.2","0.7","0.1","11.0","0.2","0.4","0.1","6.7","0.5","4.8","0.3","32.5","*****","47.8","0.1","28.5","(X)","27.6","(X)","21.7","(X)","78835","1170","79805","1129","19001","1430","16060","246","9215","395","6247","570","28793","1090","90038","1404","44998","2579","72762","2087","124685","3081","78530","3656","130697","5272","97316","6260","28363","403","30906","469","22777","1699","24324","2913","27816","1310","20353","3953","14781","894","17958","1848","15195","398","38543","681","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06075","San Francisco County, California","342706","3616","79.9","0.9","26.7","1.4","22.5","0.8","7.8","0.8","3.1","0.6","11.9","0.9","157073","5114","13.9","1.5","31.3","2.1","34.4","1.8","9.0","1.4","7.1","1.1","4.2","0.9","812826","*****","50.3","0.8","6.0","0.4","0.3","0.1","33.5","0.4","0.5","0.1","5.5","0.9","4.0","0.5","15.4","*****","41.6","0.2","29.9","(X)","32.5","(X)","25.3","(X)","102831","3898","107825","4014","28354","6093","15428","513","10355","738","4869","872","26821","2211","121254","7175","58747","14552","90496","9371","179036","17206","92158","16290","144033","19113","107978","16428","44905","1576","60112","3040","24680","3336","25272","10038","32585","2268","20383","7640","19875","3079","25855","3381","23299","1317","67317","3573","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06077","San Joaquin County, California","213749","2467","78.8","1.2","15.9","1.1","26.3","1.2","8.8","1.1","7.4","1.0","18.3","1.5","155764","3593","13.2","1.3","38.7","2.2","26.6","2.1","9.7","1.2","8.8","1.5","3.0","0.7","696214","*****","61.2","1.4","7.6","0.4","1.0","0.3","14.2","0.4","0.6","0.1","9.5","1.2","5.8","0.9","39.4","*****","35.2","0.2","28.9","(X)","28.7","(X)","22.0","(X)","65875","2199","64656","2415","16209","4417","16136","551","9879","742","4681","570","24272","2136","71629","2581","37236","3484","56883","3493","100348","7153","65358","7013","96558","6058","105645","16842","21154","674","23495","1013","19619","2319","16111","3729","19851","1767","17730","5099","15149","1609","12744","1802","12701","568","31804","1565","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06079","San Luis Obispo County, California","101179","2748","73.8","2.0","27.3","2.1","30.4","1.7","5.9","1.1","2.5","0.8","22.7","2.1","63643","2947","19.7","2.4","34.3","3.4","32.3","3.3","7.6","1.6","4.8","1.5","1.4","0.5","271969","*****","83.7","1.5","2.4","0.4","0.8","0.3","3.9","0.4","0.0","0.1","6.0","1.5","3.3","0.8","21.3","*****","69.9","0.5","27.8","(X)","27.6","(X)","20.6","(X)","70999","3194","65758","3217","26610","5411","16740","796","9518","1317","5027","2375","32314","3051","84331","4188","64519","8230","74933","7240","102263","7238","75553","12195","125591","19099","84870","13091","27722","1275","29617","1431","18698","6036","21947","7296","25208","6407","N","N","15128","2378","13041","3979","15465","1474","32321","1741","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06081","San Mateo County, California","256526","2321","83.0","0.8","32.1","1.2","25.7","0.8","3.2","0.5","1.4","0.3","16.8","1.0","175804","3804","10.2","0.9","30.4","1.8","38.0","1.7","9.7","1.3","8.1","0.9","3.6","0.7","727209","*****","58.8","1.1","2.8","0.2","0.3","0.1","25.1","0.5","1.5","0.1","7.0","1.0","4.5","0.6","25.6","*****","41.8","0.1","28.7","(X)","29.4","(X)","21.4","(X)","122849","3959","120084","3822","35150","5564","18052","583","10487","1221","6769","1324","28900","2339","142200","5873","81405","13972","126202","9753","176618","11946","117588","18907","158124","13867","116478","16626","44331","1424","51324","2115","24922","3338","24854","6257","42611","3137","18785","5171","18177","1836","24775","4930","20825","1599","63257","2758","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06083","Santa Barbara County, California","140889","2147","78.9","1.3","26.6","1.6","28.7","1.2","4.0","0.7","2.2","0.6","17.4","1.4","90989","2832","13.5","1.6","31.3","2.7","29.7","2.5","9.6","1.5","12.0","1.6","3.9","0.9","426878","*****","76.7","1.7","1.8","0.2","0.9","0.2","5.0","0.4","0.2","0.1","11.2","1.6","4.2","0.5","43.4","*****","47.1","0.1","31.7","(X)","31.7","(X)","24.1","(X)","83569","3455","80122","3615","30679","5752","16557","568","9324","995","5132","1152","28308","2277","95706","4354","63119","9812","80322","9019","125582","8067","73477","8777","123775","11641","72610","7395","28549","1114","31775","1409","26366","8584","16666","6406","24832","3115","28391","15034","14763","1807","14368","3200","14384","819","42762","2036","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06085","Santa Clara County, California","606459","3374","84.2","0.6","28.6","0.9","21.6","0.6","4.7","0.3","2.8","0.3","13.5","0.5","429293","6254","10.5","0.6","34.1","1.2","34.2","1.2","9.3","0.7","8.2","0.6","3.7","0.4","1809378","*****","51.4","0.7","2.7","0.1","0.6","0.1","32.2","0.3","0.4","0.1","8.3","0.7","4.4","0.3","27.2","*****","34.7","0.1","26.5","(X)","27.0","(X)","20.6","(X)","114647","1919","116845","2061","21526","2375","17540","384","9546","505","6467","662","27705","1539","128617","2586","57439","4905","103392","4173","177810","4809","99000","6246","163574","10115","105024","8362","39365","632","44345","1196","25407","2219","19592","3502","41075","1465","27921","9945","17338","1622","22607","3044","18309","793","56628","1641","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06087","Santa Cruz County, California","94775","2073","79.7","1.6","27.0","1.9","26.0","1.5","5.0","1.3","3.5","1.0","18.4","1.8","59551","2152","12.2","1.5","31.1","2.6","34.2","3.0","11.2","2.7","7.9","1.9","3.4","1.2","264298","*****","82.6","1.7","1.1","0.2","0.5","0.2","4.5","0.5","0.1","0.1","7.9","1.7","3.4","0.7","32.7","*****","58.8","0.2","27.4","(X)","30.7","(X)","21.0","(X)","83191","4297","82034","4622","21241","5298","16224","793","8324","735","4973","1260","27657","2957","95147","5896","66087","20314","78689","7573","122852","13040","72260","9941","115496","18992","100195","13278","30420","1576","32315","1736","23410","10882","18080","13851","39119","12618","N","N","12269","2190","18718","5882","13629","796","39787","2226","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06089","Shasta County, California","69102","2048","67.5","2.8","17.2","2.1","39.2","2.2","9.1","1.8","5.1","1.6","22.2","2.1","47578","2161","23.6","2.8","39.7","4.0","23.8","3.1","6.4","2.3","5.1","1.7","1.5","0.8","177774","*****","87.6","1.1","1.0","0.3","2.6","0.8","1.9","0.3","0.2","0.1","2.2","1.0","4.5","1.0","8.8","*****","82.0","0.1","24.2","(X)","23.6","(X)","18.1","(X)","54942","2837","55646","3430","12279","2749","16455","1016","9729","1618","5656","1642","23352","3159","64344","3543","36657","3844","49965","3194","98295","7642","64019","14758","138157","16680","90202","26112","21594","970","22662","1061","14008","12988","14339","6239","23356","8868","19621","16292","13944","5576","9672","5266","12649","3128","23430","1102","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06095","Solano County, California","139992","2229","81.9","1.4","19.2","1.5","26.0","1.3","4.4","0.8","3.7","0.8","21.2","1.6","100209","2769","12.5","1.4","36.3","2.8","28.1","2.4","11.4","1.7","8.5","1.8","3.3","0.9","416471","*****","53.7","1.3","14.0","0.7","0.7","0.2","14.8","0.7","0.8","0.1","9.1","1.4","6.9","1.0","24.6","*****","40.3","0.2","31.0","(X)","31.2","(X)","21.7","(X)","80124","3267","76105","2885","16132","4208","15510","834","8919","704","5226","1084","34507","5548","89101","4690","61640","13339","69015","6120","112293","6492","84548","8149","133178","11247","118413","45834","27785","1009","32503","1557","22905","2365","26274","11859","28758","2953","29167","8594","17036","2454","12887","1876","17569","1287","36973","1793","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06097","Sonoma County, California","180703","3148","78.4","1.3","27.3","1.6","30.1","1.2","4.2","0.8","2.7","0.7","19.7","1.0","113167","4064","14.4","1.3","32.7","2.2","31.6","2.2","9.4","1.4","9.2","1.4","2.7","0.7","488116","*****","80.8","1.3","1.5","0.2","1.3","0.4","4.2","0.4","0.4","0.1","8.0","1.2","3.8","0.4","25.4","*****","65.6","0.1","25.3","(X)","25.3","(X)","20.0","(X)","79708","3030","79243","3865","17458","2019","17061","525","10942","1868","4090","900","26485","2050","91713","3865","55103","5375","72330","5486","120452","8893","80271","8392","130108","10687","93662","13253","30868","1017","33323","1159","26177","6081","12511","3743","27932","4879","20205","16834","17638","3398","19057","3454","16268","1429","37404","1311","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06099","Stanislaus County, California","167860","2094","77.5","1.5","13.1","1.2","27.3","1.4","6.7","0.9","5.9","0.9","16.1","1.4","123599","2960","16.1","1.7","38.9","2.5","23.9","2.2","9.5","1.5","8.1","1.3","3.4","1.0","518522","*****","77.5","1.3","3.0","0.4","1.2","0.4","5.4","0.4","0.7","0.1","7.7","1.2","4.5","0.8","42.6","*****","45.8","0.1","32.9","(X)","32.2","(X)","23.0","(X)","59266","2235","60461","2704","11968","2164","15492","621","9677","613","5522","658","21129","2050","64882","2789","31517","3121","51158","2943","98392","6529","58581","6108","94820","7937","90755","16937","19738","664","21025","757","14820","2688","15044","3275","22873","4035","16502","7210","12556","1526","11069","1857","12318","627","26845","1111","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06101","Sutter County, California","31673","919","77.2","3.0","18.4","3.1","29.9","3.1","7.5","2.2","5.3","1.8","20.6","3.1","24311","1367","18.8","3.4","33.1","5.2","27.1","5.0","9.3","3.4","8.6","3.2","3.1","1.8","94919","*****","66.4","3.3","2.4","0.8","1.4","0.8","13.8","1.5","0.3","0.1","9.4","2.9","6.2","2.2","29.4","*****","49.6","0.1","29.2","(X)","28.4","(X)","21.4","(X)","64434","5434","62922","6155","14398","4416","16239","1347","10330","2192","5176","1228","21758","4046","68489","6593","41739","8859","55489","11889","96673","12502","60177","9334","82262","14075","109515","66347","21800","1730","25289","2283","19739","8839","13830","4274","18934","5160","7166","9547","9277","1694","13167","4985","9833","1125","30240","2785","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06107","Tulare County, California","131890","1864","81.0","1.6","10.1","1.2","26.3","1.4","7.6","1.1","9.3","1.5","13.9","1.1","102861","2847","13.9","1.6","37.4","2.5","25.4","2.1","11.2","1.6","8.6","1.6","3.7","1.0","449253","*****","80.2","1.6","2.0","0.4","1.5","0.4","3.7","0.3","0.0","0.1","8.8","1.3","3.7","0.8","61.3","*****","31.9","0.1","32.9","(X)","32.3","(X)","22.5","(X)","56341","2223","54378","2614","16926","5459","15354","639","9154","933","4454","562","25002","2987","58903","2538","38881","6518","44320","3212","81944","5417","53267","6081","90724","10799","66685","10049","17003","619","18237","704","12997","3487","9451","2286","16665","3990","N","N","11480","1588","9160","1847","11150","542","28579","1579","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06111","Ventura County, California","265492","2489","82.0","1.0","26.9","1.2","27.0","0.8","4.8","0.7","3.1","0.5","19.4","0.9","193181","3597","11.1","0.9","30.3","1.6","31.7","1.6","9.9","1.1","12.1","1.2","4.9","0.9","831771","*****","76.0","1.2","2.0","0.2","0.7","0.2","7.0","0.3","0.2","0.1","9.8","1.3","4.3","0.6","40.9","*****","47.9","0.1","27.5","(X)","27.6","(X)","20.4","(X)","93783","2254","92199","2356","20332","3201","17410","519","8884","761","5580","801","26254","1906","103630","2777","54443","4946","87398","4209","130814","4700","97689","14291","127326","10119","93903","8395","31084","745","33232","974","26782","4925","28093","13132","38976","3967","26575","12618","15698","1568","18011","2575","16132","768","43025","1359","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06113","Yolo County, California","70101","1692","81.3","2.3","21.4","2.3","22.7","1.8","7.9","1.7","4.0","1.3","15.9","1.7","43535","2275","12.5","2.5","35.0","3.8","36.3","3.9","6.9","2.0","5.7","2.3","3.6","1.9","202054","*****","65.7","2.1","3.0","0.5","1.8","1.0","12.9","0.9","0.7","0.2","9.8","1.9","6.1","1.4","30.5","*****","48.4","0.5","20.6","(X)","19.5","(X)","15.1","(X)","74382","5232","72263","5304","16657","8021","15118","977","7595","871","6051","1372","31689","3712","92953","7404","47092","8092","70703","15070","122704","11969","94883","23980","151261","22541","72380","20561","27252","1645","31469","2274","30868","12095","14173","6224","19444","3517","N","N","18085","2726","17239","6639","15362","1422","37650","2880","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US06115","Yuba County, California","23745","1264","74.3","3.9","16.6","3.3","28.7","3.8","9.4","2.5","6.9","2.4","17.5","4.0","17475","1321","17.6","3.9","39.1","6.8","28.9","6.2","7.5","3.2","5.0","2.4","1.9","1.4","72578","*****","69.2","3.2","3.7","0.5","1.6","0.8","6.8","1.0","0.2","0.2","11.6","3.4","6.8","2.4","25.9","*****","56.6","1.8","16.4","(X)","16.9","(X)","12.8","(X)","52706","4571","51328","4885","12191","11081","15916","1385","11280","2078","7766","3226","21412","4329","56943","5288","33782","8552","51631","6633","72604","10902","58782","6916","76921","19627","81845","13072","18195","1523","19706","1868","16983","10804","16184","5472","19524","8353","N","N","13640","2563","10175","4358","11353","1486","21920","2216","(X)","(X)","(X)","(X)","(X)","(X)"
